,formula_pretty,band_gap
6813,NaLiSi2H4O7,4.8696
6814,NaLiSiB3HO8,5.0818
6815,NaLiTm2F8,7.552
6816,NaLiY2F8,7.3027999999999995
6817,NaLiZnP2O7,4.0079
6818,NaLiZr(Si2O5)3,4.928100000000001
6819,NaLuCl4,5.1598
6820,NaLuO2,4.1867
6821,NaLuO2,4.0962
6822,NaLuO2,4.061
6823,NaLuP2O7,5.377800000000001
6824,NaLuSiO4,4.396599999999999
6825,NaMg(PO3)3,5.4755
6826,NaMg(PO3)3,5.4203
6827,NaMg14AlO16,4.059900000000001
6828,NaMg2Al6VSi6B3H3O31,5.109
6829,NaMg2H3(SO4)2,4.9117
6830,NaMg2H3(SO4)2,4.8278
6831,NaMg2H3(SO4)2,4.7151
6832,NaMg2HSe2O7,4.567
6833,NaMg30AlO32,4.3299
6834,NaMg30AlO32,4.3812999999999995
6835,NaMg30BO32,4.1426
6836,NaMg30BO32,4.107099999999999
6837,NaMg30GaO32,4.0702
6838,NaMg30GaO32,4.1836
6839,NaMg3P3(HO6)2,5.2188
6840,NaMg3Si4HO12,4.2600999999999996
6841,NaMg3Si4HO12,4.1913
6842,NaMg3Si4O11F,4.4609000000000005
6843,NaMg4(PO4)3,4.6212
6844,NaMgAl(SO4)3,5.0195
6845,NaMgAl3(SO4)6,5.3614
6846,NaMgAl3Si8(HO6)4,4.7203
6847,NaMgAl5P4(H5O12)2,5.45
6848,NaMgF3,6.620699999999999
6849,NaMgF3,6.7529
6850,NaMgF3,5.926200000000001
6851,NaMgH4SO6F,4.8958
6852,NaMgP3(H4O5)2,6.4413
6853,NaMgPH18O13,4.6447
6854,NaMgPO4,4.9274000000000004
6855,NaMgSO4F,5.611800000000001
6856,NaMgSc(SO4)3,4.237
6857,NaMgSc3(SO4)6,4.0703
6858,NaMn(PO3)3,4.3628
6859,NaMn3CuH24(SO6)4,4.2021
6860,NaN3,4.0181
6861,NaN3,4.2036
6862,NaN3,4.0268
6863,NaN3,4.5186
6864,NaNd(CO3)2,4.6697
6865,NaNd(PO3)4,5.4575000000000005
6866,NaNd(SO4)2,5.5386
6867,NaNd(SO4)2,5.653
6868,NaNd(Si3O7)2,4.7954
6869,NaNd(WO4)2,4.1887
6870,NaNd9(Si3O13)2,4.4314
6871,NaNdF4,7.0629
6872,NaNdF4,7.206099999999999
6873,NaNdH2S2O9,5.7376
6874,NaNdSiO4,4.4774
6875,NaNi(PO3)3,4.5112
6876,NaNi2H3(SO5)2,4.1079
6877,NaNiF3,5.1242
6878,NaNiF3,4.610799999999999
6879,NaNiH4SO6F,4.6315
6880,NaNiP2HO7,4.5878
6881,NaP(HO)6,5.2186
6882,NaP(HO2)2,5.2635000000000005
6883,NaP(HO2)2,5.1356
6884,NaP(HO2)2,5.0985
6885,NaP2H5CO6,5.6578
6886,NaP2H5O6,6.1209999999999996
6887,NaP2H5O8,5.4342
6888,NaP3H10(NO5)2,4.8011
6889,NaP3H24(N2O7)2,4.8519
6890,NaP3PbO9,4.7838
6891,NaP4N7,4.219600000000001
6892,NaPF6,7.0251
6893,NaPH2OF6,6.1895
6894,NaPH3C2N3O4,4.4547
6895,NaPH3NO3,5.1085
6896,NaPH4O5,5.2286
6897,NaPH4O5,4.9948999999999995
6898,NaPH4SO8,5.6859
6899,NaPH6C2(NO)4,4.9843
6900,NaPH6NO4F,4.7748
6901,NaPH7O6,5.176500000000001
6902,NaPN2,4.6812000000000005
6903,NaPO3,5.1577
6904,NaPO3,5.081
6905,NaPO3,5.281
6906,NaPO3,4.7410000000000005
6907,NaPO3,4.7362
6908,NaPO3,5.1185
6909,NaPr(CO3)2,4.6376
6910,NaPr(Si3O7)2,4.789
6911,NaPr2S2O8F3,6.1633
6912,NaPrF4,7.0405
6913,NaPrP2H4CO7,4.8134999999999994
6914,NaS2N(O2F)2,5.5309
6915,NaS2N(O2F)2,5.342099999999999
6916,NaSO3F,5.0843
6917,NaSb2H2OF7,4.5128
6918,NaSb3F10,4.968
6919,NaSbF4,4.3132
6920,NaSbF6,4.7556
6921,NaSbF6,4.8892
6922,NaSc(BH4)4,4.5382
6923,NaSc(SiO3)2,4.950100000000001
6924,NaSc2Al2PS5O24,4.0799
6925,NaSc2P(SO6)2,4.273300000000001
6926,NaSc3P8(H7O12)2,5.0065
6927,NaScAlP(SO6)2,4.142
6928,NaScB2O5,4.9235999999999995
6929,NaScP2(HO4)2,4.5207
6930,NaScP2O7,4.791499999999999
6931,NaScTl2F6,4.5213
6932,NaScZn(SO4)3,4.3159
6933,NaSi2(HO2)3,5.1697
6934,NaSi2H7O8,4.9156
6935,NaSi2N3,4.1842999999999995
6936,NaSi3BO8,5.3553
6937,NaSi8H7O20,4.3225999999999996
6938,NaSiBO4,5.469099999999999
6939,NaSiBO4,5.4139
6940,NaSiBO4,5.5023
6941,NaSiBO4,5.448600000000001
6942,NaSiPCO7,5.337000000000001
6943,NaSm(CO3)2,4.6763
6944,NaSm(PO3)4,5.8294
6945,NaSmF4,7.1352
6946,NaSmP2H4CO7,5.1941
6947,NaSmSiO4,4.2786
6948,NaSr(PO3)3,5.4112
6949,NaSr3Be3B3O9F4,4.7554
6950,NaSrAlF6,6.9765999999999995
6951,NaSrB5O9,5.2309
6952,NaSrFeF6,4.1088
6953,NaSrGaF6,5.9984
6954,NaSrMg2F7,6.508900000000001
6955,NaSrPH18SO12,4.0609
6956,NaSrPO4,4.5196000000000005
6957,NaTb(PO3)4,5.8442
6958,NaTb(SiO3)2,4.3118
6959,NaTb(SiO3)2,4.7017999999999995
6960,NaTbCl4,4.7179
6961,NaTbH2S2O9,5.736199999999999
6962,NaTeF5,5.2511
6963,NaTh2(PO4)3,4.6465
6964,NaTh2(PO4)3,4.604
6965,NaTh2F9,6.2533
6966,NaTl2GaF6,4.3908
6967,NaTl2InF6,4.274699999999999
6968,NaTm(SO4)2,5.7586
6969,NaTmCl4,5.0893999999999995
6970,NaTmO2,4.115600000000001
6971,NaTmO2,4.204400000000001
6972,NaTmO2,4.0764
6973,NaY(BH4)4,5.9548000000000005
6974,NaY(BH4)4,5.8185
6975,NaY(C2O5)2,4.6036
6976,NaY(PO3)4,5.8308
6977,NaY(SeO3)2,4.1636
6978,NaY(SiO3)2,4.8028
6979,NaY(SiO3)2,4.4811
6980,NaY2F7,7.0369
6981,NaY2Hf2P3(SO8)3,4.1806
6982,NaY2P(SO6)2,4.9
6983,NaY3F10,5.5671
6984,NaY3Mg(SO4)6,5.2773
6985,NaY3Zn(SO4)6,4.66
6986,NaY4PS5O24,4.3525
6987,NaY9(Si3O13)2,4.4348
6988,NaYAlP(SO6)2,4.4603
6989,NaYCO3F2,5.2481
6990,NaYCl4,4.6098
6991,NaYF4,6.8193
6992,NaYF4,7.2052
6993,NaYF4,6.8193
6994,NaYF4,7.3401
6995,NaYF4,7.3745
6996,NaYF4,7.1684
6997,NaYHfP2SO12,4.4569
6998,NaYMg(SO4)3,5.2064
6999,NaYMg30O32,4.225
7000,NaYMg30O32,4.229699999999999
7001,NaYO2,4.1319
7002,NaYP2O7,5.2806
7003,NaYPO4F,5.494400000000001
7004,NaYScP(SO6)2,4.0775999999999994
7005,NaYSiO4,4.2796
7006,NaYZn(SO4)3,4.1363
7007,NaZn(BH4)3,5.4504
7008,NaZn(BH4)3,5.4504
7009,NaZn(BH4)3,5.7671
7010,NaZn(PO3)3,4.8261
7011,NaZn(PO3)3,4.8441
7012,NaZn(PO3)3,4.8259
7013,NaZn2(BH4)5,6.1594999999999995
7014,NaZn2(BH4)5,5.7604999999999995
7015,NaZn2(BH4)5,5.4565
7016,NaZn2H3(SO4)2,4.3391
7017,NaZnP2HO7,4.495
7018,NaZnP3(H4O5)2,5.668799999999999
7019,NaZnPH2(CO3)2,4.4997
7020,NaZnPO4,4.0392
7021,NaZnSO4F,4.2143
7022,NaZr2MnF11,4.2265
7023,NaZr2NiF11,5.1666
7024,NaZr2ZnF11,5.7246
7025,NaZrAlP2SO12,4.2007
7026,NaZrPCO7,4.0075
7027,Nb2OF8,4.2124
7028,Nb2SeF14,4.8456
7029,NbF5,4.399
7030,NbF5,4.5694
7031,NbH14C4NO14,4.1183
7032,NbH8N2O2F5,4.5788
7033,NbH8N2OF5,4.3083
7034,NbOF3,4.2198
7035,NbSbF10,4.3644
7036,NbSeF9,5.0491
7037,NbSeOF7,4.5146999999999995
7038,Nd(BO2)3,5.4208
7039,Nd(BO2)3,5.042
7040,Nd(ClO4)3,4.8961
7041,Nd(PO3)3,5.4867
7042,Nd2(SO4)3,5.4404
7043,Nd2B8O15,5.2515
7044,Nd2Be2GeO7,4.3804
7045,Nd2Be2SiO7,5.0227
7046,Nd2Ge(BO4)2,4.5233
7047,Nd2H16S3O20,5.2001
7048,Nd2Hf2O7,4.0703
7049,Nd2P3(HO2)5,5.745
7050,Nd2Pb5F16,4.1182
7051,Nd2SO6,5.1449
7052,Nd2Si2O7,4.8256000000000006
7053,Nd2Si2O7,4.5099
7054,Nd2Si2O7,5.0399
7055,Nd2SiO5,4.7758
7056,Nd3Er(WO4)6,4.019699999999999
7057,Nd3PO7,4.2816
7058,Nd3PO7,4.2328
7059,Nd3Si2ClO8,4.3816
7060,Nd3Si2ClO8,5.1978
7061,Nd4Al2O9,4.1667000000000005
7062,Nd4B4O11F2,5.1175
7063,Nd4PClO8,4.4905
7064,NdAl3(BO3)4,4.873199999999999
7065,NdAl3(BO3)4,5.308399999999999
7066,NdAlO3,4.353999999999999
7067,NdB2HF10,7.554399999999999
7068,NdBO3,5.0694
7069,NdBO3,4.6987
7070,NdBrO,4.483099999999999
7071,NdCl3,4.299799999999999
7072,NdClO,4.766400000000001
7073,NdCo(BO2)5,4.968299999999999
7074,NdF3,5.6372
7075,NdF3,5.450200000000001
7076,NdF3,7.8031
7077,NdF3,7.6164000000000005
7078,NdGa3(BO3)4,4.3389999999999995
7079,NdGeBO5,4.0084
7080,NdH10S3N3O11,5.4098999999999995
7081,NdH11S3O16,5.618
7082,NdH12(ClO2)3,5.3617
7083,NdH12S2NO12,5.1374
7084,NdH18C3S3(O2F)9,6.0476
7085,NdH24C4I3(NO)8,4.0563
7086,NdH2ClO2,4.8694
7087,NdH3(CO2)3,4.182
7088,NdH32C8N4Cl7,4.7293
7089,NdH3CSO7,4.6221
7090,NdH3CSO7,4.625500000000001
7091,NdH3S2O9,5.6317
7092,NdH4S2NO8,5.351999999999999
7093,NdH5(SeO4)2,4.4243
7094,NdH5(SeO4)2,4.4543
7095,NdHCO4,5.2688999999999995
7096,NdHO2,4.1593
7097,NdHS3O11,5.1561
7098,NdHSO5,5.1876
7099,NdHf2F11,6.5541
7100,NdHfF7,6.8273
7101,NdLuO3,4.8869
7102,NdMg(BO2)5,5.9713
7103,NdMoO4F,4.0564
7104,NdOF,5.2617
7105,NdOF,4.5028
7106,NdP2(HO2)3,6.0287999999999995
7107,NdP2H9O10,5.2907
7108,NdP3(H4O5)3,4.3711
7109,NdP3(H5O7)2,5.224
7110,NdP3(HO2)6,5.2016
7111,NdP5O14,5.3904
7112,NdP5O14,5.5926
7113,NdPO4,5.5531999999999995
7114,NdPO4,5.3095
7115,NdPO4,5.678800000000001
7116,NdPb4F11,4.4382
7117,NdPb6F15,4.41
7118,NdPb7F17,4.0512999999999995
7119,NdPb7F17,4.4429
7120,NdScO3,4.3025
7121,NdSeClO3,4.1926000000000005
7122,NdSiBO5,5.213100000000001
7123,NdTaO4,4.0275
7124,NdTl(PO3)4,5.0725999999999996
7125,NdTl(WO4)2,4.0423
7126,NdZn(BO2)5,4.9183
7127,NdZr2F11,5.7504
7128,NdZr3F15,5.7436
7129,NdZrF7,5.9106000000000005
7130,Ne,11.7274
7131,Ni(ClO4)2,4.0918
7132,Ni2(PO3)5,4.1198
7133,Ni2P4C11S2(OF8)3,4.396599999999999
7134,Ni3P4H48(NO15)2,5.0466999999999995
7135,Ni3P4PbO14,4.184699999999999
7136,NiAs2S6N4(OF2)8,4.369199999999999
7137,NiB6(H8O9)2,4.9323
7138,NiF2,4.9116
7139,NiGeH12(OF)6,4.624499999999999
7140,NiH10C2(N2O3)2,4.1271
7141,NiH12(ClO6)2,5.3144
7142,NiH12S2(NO5)2,4.1149000000000004
7143,NiH12SO10,5.0179
7144,NiH12SO10,4.7438
7145,NiH12SO10,5.0637
7146,NiH12SO9,4.1294
7147,NiH14C3NCl3O2,4.9133000000000004
7148,NiH14SO11,4.713
7149,NiH16(ClO8)2,4.1548
7150,NiH20S2(NO7)2,4.6985
7151,NiH20S2(NO7)2,4.2471
7152,NiH24C2S2(N3O7)2,4.9625
7153,NiH24C4S4N8(ClO4)2,4.1546
7154,NiH32C4S2(NO8)2,4.9927
7155,NiH6(CO3)2,4.0189
7156,NiH6(CO3)2,4.2196
7157,NiH7C3NO6,4.4328
7158,NiH7C3NO7,4.3251
7159,NiH8(CO5)2,5.5795
7160,NiH8(ClO2)2,4.3162
7161,NiH9C4(NO2)3,4.3023
7162,NiP(H4O3)3,4.135400000000001
7163,NiP2(H4O5)2,4.1723
7164,NiP2(H7O6)2,5.3033
7165,NiP2(H8O5)2,4.667
7166,NiP2H24(C2O7)2,5.0915
7167,NiP2H2O7,4.8327
7168,NiP2H2O7,4.3884
7169,NiP3H12NO7,4.4782
7170,NiP4H16(NO8)2,4.668900000000001
7171,NiP4H18C2N2O15,4.560899999999999
7172,NiP4O11,4.6387
7173,NiP4O11,4.5253
7174,NiPH15O11,5.0997
7175,NiPH16NO10,4.9634
7176,NiSb2H12(O3F4)2,5.0235
7177,NiSn2H12(OF)6,4.4047
7178,P(CN)3,4.4681
7179,P(H3C)3,4.1735999999999995
7180,P(HO)3,4.3716
7181,P(HO)3,7.0934
7182,P(HO)3,4.5579
7183,P(HO)3,4.174899999999999
7184,P(HO)3,4.2766
7185,P(HO)3,4.0579
7186,P(HO)4,5.7898000000000005
7187,P2H10N2O7,4.7107
7188,P2H10N6O,4.4309
7189,P2H10SN6,4.0469
7190,P2H12BrN7,4.3765
7191,P2H12C4O3,5.2716
7192,P2H12N7Cl,4.712000000000001
7193,P2H16N4O7,4.7257
7194,P2H17C4NO8,4.9499
7195,P2H17C6NO2,4.4609
7196,P2H26AuC9Cl3O4,4.1684
7197,P2H32C9(N3O2)6,4.2405
7198,P2H4PbO8,4.3018
7199,P2H8O9,5.556299999999999
7200,P2H9NO8,5.4860999999999995
7201,P2HNF4,4.8939
7202,P2O2F3,5.3101
7203,P2O3F4,5.7922
7204,P2O5,4.8374
7205,P2O5,5.2021
7206,P2O5,5.540900000000001
7207,P2O5,4.9527
7208,P2PbO6,4.4803
7209,P2SN3Cl5O,4.0172
7210,P3H10N3O8,4.8632
7211,P3H10N3O8,5.1219
7212,P3H11N4O9,5.1567
7213,P3H22C3N9O11,5.0764
7214,P3H30N7O12,4.743
7215,P4(SO2)3,4.1226
7216,P4N6O,4.3558
7217,P4N6O,4.162699999999999
7218,P4O7,4.054
7219,P4O9,5.5643
7220,P4PtF12,4.9313
7221,P4SO7,4.0600000000000005
7222,P6N6Cl10O,4.1073
7223,PBrNF,4.2482
7224,PCl2OF,5.0057
7225,PCl3,4.051
7226,PCl3O,4.4933
7227,PCl3O,4.4681
7228,PCl3O,4.5483
7229,PClOF2,5.4542
7230,PF5,7.1089
7231,PH10C2NO4,5.5306999999999995
7232,PH10C2NO4,5.5038
7233,PH10C2NO4,4.8781
7234,PH10C2NO4,5.5139
7235,PH10C2NO4,5.6895
7236,PH10C3N2O4F,5.1415
7237,PH10N2O4F,4.9132
7238,PH11(NO2)2,5.3405
7239,PH11S(NO4)2,5.1998999999999995
7240,PH12C2N6O3F,5.0108
7241,PH12C3N6O5F,4.6516
7242,PH14C4NO4,5.5565
7243,PH15C3SN6,4.0113
7244,PH16C6S2NO4,4.4863
7245,PH18C6NF4,5.3271
7246,PH18N3O7,4.6762
7247,PH2F3,6.445
7248,PH2NF2,4.7552
7249,PH3NF5,7.0769
7250,PH3O4,5.9251
7251,PH3O4,5.6514
7252,PH3O4,5.6683
7253,PH3O4,5.642200000000001
7254,PH3PbCO3,4.1371
7255,PH4N(OF)2,5.1708
7256,PH4N3,4.6014
7257,PH4NO3,4.7319
7258,PH4NO3,5.208500000000001
7259,PH4SNO2,4.2007
7260,PH5CN2O3,4.3563
7261,PH5CO3,5.935700000000001
7262,PH5NO3F,5.2949
7263,PH5NO3F,5.3482
7264,PH5NO4,5.6995000000000005
7265,PH6(NO)2,4.8465
7266,PH6C(NF2)3,5.2849
7267,PH6CNO3,5.6659
7268,PH6CNO3,5.132499999999999
7269,PH6N3O,4.6727
7270,PH6NO2,5.0679
7271,PH6NO3,6.0831
7272,PH6NO4,5.3176000000000005
7273,PH6NO4,5.3544
7274,PH6NO4,5.3274
7275,PH6NO4,5.506399999999999
7276,PH6NO4,5.3208
7277,PH6NO4,4.9267
7278,PH6NO4,4.9684
7279,PH6SN3,4.177700000000001
7280,PH7(NO2)2,5.4134
7281,PH7CN2O5,5.4212
7282,PH7CN3O3F,5.0802
7283,PH7N2O3,4.6019000000000005
7284,PH8C2NO2,5.0127999999999995
7285,PH8C2NO4,5.544499999999999
7286,PH8C2NO4,5.3301
7287,PH8C2SNO2,4.4704
7288,PH8IN4,4.0191
7289,PH8N2O3F,4.7799
7290,PH8N3O2,4.5407
7291,PH8N4Cl,4.7652
7292,PH9(NO2)2,4.8423
7293,PH9(NO2)2,4.8765
7294,PH9(NO2)2,4.8995
7295,PH9C(NO)4,5.0633
7296,PH9C(NO)4,5.0217
7297,PH9C(NO)4,5.0135
7298,PH9C2N4O5,4.9033
7299,PH9C2NO3F,5.6759
7300,PH9C3S2NClO4,4.0199
7301,PHF4,7.5478000000000005
7302,PHN2,4.8555
7303,PHN2,4.6541999999999994
7304,PHN2,4.7372
7305,PHOF2,7.0024999999999995
7306,PHPb2F10,5.4789
7307,PHSF2,4.5687
7308,PN3OF2,4.8365
7309,PNCl2,4.1175
7310,PNClF,5.0695
7311,PNF2,5.0876
7312,PNF2,5.6084
7313,PNF2,5.1576
7314,PNF2,5.484299999999999
7315,PNF2,5.7734000000000005
7316,PNF2,5.6175
7317,PNF2,5.8154
7318,PNO,4.7263
7319,PNO,5.0722000000000005
7320,PNO,4.9201999999999995
7321,PNO,5.1318
7322,PNO,5.1181
7323,PO2,4.5183
7324,PS2N3Cl2(OF)2,4.5858
7325,PSN(Cl2O)2,4.0739
7326,PaH8N2F7,4.0907
7327,Pb(ClO3)2,4.3339
7328,Pb7(BrF6)2,4.063400000000001
7329,Pb7(ClF6)2,4.2229
7330,PbF2,4.3804
7331,PbF2,4.3938
7332,PbF2,4.3707
7333,PbS3O10,4.7879000000000005
7334,Pm2(WO4)3,4.0407
7335,PmF3,4.9755
7336,Pr(BO2)3,5.3984
7337,Pr(ClO4)3,4.898000000000001
7338,Pr(HO)3,4.112
7339,Pr(HO)3,4.131
7340,Pr(PO3)3,5.4848
7341,Pr2(SO4)3,5.4024
7342,Pr2(WO4)3,4.0628
7343,Pr2Be2GeO7,4.5184
7344,Pr2H16S3O20,5.4004
7345,Pr2P3(HO2)5,5.3898
7346,Pr2Si2O7,4.8385
7347,Pr2Si2O7,5.1705
7348,Pr3GePO9,4.4089
7349,Pr3Si2BO10,4.7116
7350,Pr3Si2Cl3O7,4.8482
7351,Pr3Si2ClO8,4.824999999999999
7352,Pr4B10O21,4.990399999999999
7353,Pr4B3O10F,4.5125
7354,Pr4B4O11F2,5.0600000000000005
7355,Pr4PClO8,4.4953
7356,Pr4Se3(O5F3)2,4.005800000000001
7357,Pr7BP2O17,4.433299999999999
7358,PrAl3(BO3)4,5.076200000000001
7359,PrAlO3,4.1325
7360,PrB2ClO4,5.0695
7361,PrB2HF10,7.7517
7362,PrBO3,4.6526
7363,PrBrO,4.462199999999999
7364,PrCl3,4.345400000000001
7365,PrClO,4.7029
7366,PrCo(CN)6,4.2005
7367,PrF3,5.456
7368,PrF3,5.4589
7369,PrF3,7.5968
7370,PrGeBO5,4.0149
7371,PrH18(BrO6)3,4.4897
7372,PrH20S4N5O16,5.2993
7373,PrH20S4N5O16,5.2026
7374,PrH3(SO4)3,5.3039000000000005
7375,PrH3CSO7,4.6161
7376,PrH3CSO7,4.5476
7377,PrH4Cl3O11,5.146
7378,PrHSO5,5.622
7379,PrHf2F11,6.5539000000000005
7380,PrHfF7,6.8266
7381,PrLuO3,4.8757
7382,PrMg(BO2)5,5.9464999999999995
7383,PrMoO4F,4.0857
7384,PrOF,5.1636999999999995
7385,PrOF,4.437099999999999
7386,PrP2(HO)7,5.2332
7387,PrP3(H5O7)2,5.3139
7388,PrP3(HO2)6,5.1934
7389,PrP5O14,5.3923
7390,PrPO4,5.4684
7391,PrPO4,5.651599999999999
7392,PrSClO4,4.705400000000001
7393,PrSc3(BO3)4,4.1066
7394,PrScO3,4.2605
7395,PrYSi2O7,4.7892
7396,PrYSi2O7,5.1978
7397,PrZr2F11,5.7611
7398,PrZr3F15,5.6655999999999995
7399,PrZr3F15,5.762700000000001
7400,PrZr3F15,5.467700000000001
7401,PrZrF7,5.943
7402,Rb(BH)5,4.0007
7403,Rb(BH)6,5.5367
7404,Rb2Al2B2O7,4.1788
7405,Rb2Al2Si3O10,4.6713000000000005
7406,Rb2AlInF6,4.202100000000001
7407,Rb2AlTlF6,5.3013
7408,Rb2B10H6O19,5.7894000000000005
7409,Rb2B4O7,4.594
7410,Rb2B7H5O14,5.1122
7411,Rb2BaBr4,4.2176
7412,Rb2BaCl4,5.0665000000000004
7413,Rb2Be2Si2O7,4.3938
7414,Rb2Be3Cd2F12,5.3334
7415,Rb2Be3Ni2F12,6.149
7416,Rb2Be3Zn2F12,5.8392
7417,Rb2BeF4,6.638
7418,Rb2BeF4,6.7271
7419,Rb2BeH4(SO5)2,4.8748000000000005
7420,Rb2Bi(ClO4)5,4.0938
7421,Rb2BiF5,4.3349
7422,Rb2BiPWO8,4.0107
7423,Rb2Ca2(SO4)3,5.3971
7424,Rb2Ca2(SiO3)3,4.133500000000001
7425,Rb2Ca2Be3F12,6.822900000000001
7426,Rb2CaH8(N3O)4,4.1054
7427,Rb2Cd2(MoO4)3,4.1251
7428,Rb2Cd3(B4O7)4,4.5081
7429,Rb2ErCl5,4.6642
7430,Rb2FeH12(SO7)2,4.0478
7431,Rb2GaB5(H4O7)2,5.194599999999999
7432,Rb2GeF6,5.8839
7433,Rb2GeF6,5.807
7434,Rb2GeF6,5.975300000000001
7435,Rb2H6Pt,4.063000000000001
7436,Rb2Hf3OF12,6.2789
7437,Rb2HfF6,7.1297999999999995
7438,Rb2Hg(CN)4,5.747999999999999
7439,Rb2HoCl5,4.8867
7440,Rb2LaCl5,4.1379
7441,Rb2LaF5,6.3647
7442,Rb2Li3B(P2O7)2,5.5484
7443,Rb2Li5(BO2)7,4.2036999999999995
7444,Rb2LiAlF6,7.248
7445,Rb2LiAsF6,4.5851
7446,Rb2LiBiF6,4.9741
7447,Rb2LiC3S3(OF)9,5.5914
7448,Rb2LiDyBr6,4.1439
7449,Rb2LiDyCl6,5.1062
7450,Rb2LiErCl6,5.211499999999999
7451,Rb2LiGaF6,5.9815000000000005
7452,Rb2LiGaF6,6.1124
7453,Rb2LiHoCl6,5.1901
7454,Rb2LiInF6,5.2622
7455,Rb2LiLaCl6,4.5047
7456,Rb2LiLuCl6,5.2953
7457,Rb2LiMoF6,4.622999999999999
7458,Rb2LiNd(BO3)2,4.255299999999999
7459,Rb2LiNdBr6,4.001
7460,Rb2LiNdCl6,4.8504000000000005
7461,Rb2LiNdF6,6.6083
7462,Rb2LiPrCl6,4.8241
7463,Rb2LiPrF6,6.547000000000001
7464,Rb2LiSbF6,4.2054
7465,Rb2LiScF6,6.7042
7466,Rb2LiSmCl6,4.918699999999999
7467,Rb2LiTbCl6,5.0624
7468,Rb2LiTmCl6,5.2728
7469,Rb2LiYBr6,4.042
7470,Rb2LiYCl6,4.9273
7471,Rb2LiYF6,6.8909
7472,Rb2LuCl5,5.0297
7473,Rb2LuSi4O10F,4.927899999999999
7474,Rb2Mg2(MoO4)3,4.3146
7475,Rb2Mg2(SO4)3,5.6159
7476,Rb2Mg2(WO4)3,4.355700000000001
7477,Rb2Mg2Be3F12,7.1687
7478,Rb2MgCl4,4.8386
7479,Rb2MgF4,6.2257
7480,Rb2MgH12(SO7)2,5.0565
7481,Rb2MgH8(CO5)2,4.3182
7482,Rb2MgP4(HO2)8,5.3654
7483,Rb2MgSi5O12,4.4847
7484,Rb2MgSi5O12,4.1926
7485,Rb2Mn(PO3)4,4.559900000000001
7486,Rb2Mn2(SO4)3,4.4946
7487,Rb2Mn2Be3F12,5.1571
7488,Rb2MoO4,4.5611
7489,Rb2MoO4,4.214
7490,Rb2NaAl2(PO4)3,4.6183
7491,Rb2NaAl3F12,7.1302
7492,Rb2NaAl3F12,6.8045
7493,Rb2NaAl6F21,7.004300000000001
7494,Rb2NaAlCl6,4.2244
7495,Rb2NaAlF6,6.791
7496,Rb2NaAsF6,4.543
7497,Rb2NaBiF6,4.9249
7498,Rb2NaCo(CN)6,4.3383
7499,Rb2NaCrF6,4.1608
7500,Rb2NaDyCl6,5.1403
7501,Rb2NaErCl6,5.1645
7502,Rb2NaErF6,6.4981
7503,Rb2NaFeF6,4.118600000000001
7504,Rb2NaGaF6,5.9026
7505,Rb2NaH5(CO4)2,4.1978
7506,Rb2NaHoF6,6.4818999999999996
7507,Rb2NaHoF6,6.5279
7508,Rb2NaInF6,5.247199999999999
7509,Rb2NaLaCl6,4.6431
7510,Rb2NaLuCl6,5.1975
7511,Rb2NaMoF6,4.1434
7512,Rb2NaNdBr6,4.0334
7513,Rb2NaNdCl6,5.003
7514,Rb2NaNdF6,6.2143
7515,Rb2NaPrBr6,4.0373
7516,Rb2NaPrCl6,4.980700000000001
7517,Rb2NaPrF6,6.1649
7518,Rb2NaSbF6,4.124899999999999
7519,Rb2NaScF6,6.9076
7520,Rb2NaSmCl6,5.0726
7521,Rb2NaSmF6,6.3067
7522,Rb2NaTbCl6,5.1216
7523,Rb2NaTbF6,6.4622
7524,Rb2NaTmCl6,5.0572
7525,Rb2NaYBr6,4.191800000000001
7526,Rb2NaYCl6,5.1042
7527,Rb2NaYF6,6.4475999999999996
7528,Rb2NaZn2H5(C2O7)2,4.057099999999999
7529,Rb2NdBr5,4.0291
7530,Rb2NdCl5,4.796
7531,Rb2Ni2(SO4)3,4.0383
7532,Rb2NiH12(SO7)2,4.6009
7533,Rb2NiP4(HO2)8,5.172599999999999
7534,Rb2PH3SeO8,4.099
7535,Rb2PH5O6,4.7546
7536,Rb2PO3F,4.3183
7537,Rb2Pd(S4O13)2,4.9124
7538,Rb2PrCl5,4.8509
7539,Rb2S2O7,4.8642
7540,Rb2S2O7,5.0390999999999995
7541,Rb2S2O7,4.9516
7542,Rb2SO4,4.9943
7543,Rb2ScSi4O10F,4.7661999999999995
7544,Rb2ScSi4O10F,5.0158000000000005
7545,Rb2ScTlF6,4.9059
7546,Rb2Si(S2O7)3,5.0347
7547,Rb2Si2O5,4.0396
7548,Rb2SiF6,6.9955
7549,Rb2SiP4O13,5.166600000000001
7550,Rb2SmBr5,4.0325999999999995
7551,Rb2SmCl5,4.8542
7552,Rb2SnF6,5.3825
7553,Rb2SnF6,5.1882
7554,Rb2Sr(PO3)4,5.4618
7555,Rb2Sr2(CO3)3,4.6229000000000005
7556,Rb2SrP2O7,4.712999999999999
7557,Rb2TaF7,5.6114999999999995
7558,Rb2TbGa(SiO3)4,4.0952
7559,Rb2Th(Si2O5)3,4.8855
7560,Rb2ThF6,6.2733
7561,Rb2Ti4H3F21,4.4228
7562,Rb2TlCrF6,4.1503
7563,Rb2TlGaF6,4.4038
7564,Rb2TmCl5,4.9769000000000005
7565,Rb2WO4,4.385400000000001
